City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Condition
791,Malyn,UA,2022-08-09 05:30:18,50.7723,29.2383,66.45,58,100,8.63,overcast clouds
792,Mackay,AU,2022-08-09 05:30:19,-21.15,149.2,74.68,55,0,13.87,clear sky
793,Guarapari,BR,2022-08-09 05:27:04,-20.6667,-40.4975,71.89,89,78,3.56,broken clouds
794,Pleasanton,US,2022-08-09 05:27:49,37.6624,-121.8747,65.93,83,0,6.91,clear sky
795,Jiexiu,CN,2022-08-09 05:30:20,37.0244,111.9125,71.11,92,100,10.56,overcast clouds
796,Bykovo,RU,2022-08-09 05:30:21,55.6361,38.0803,63.41,94,100,4.47,overcast clouds
797,Tornio,FI,2022-08-09 05:30:21,65.8481,24.1466,59.02,72,80,13.15,broken clouds
798,Soto La Marina,MX,2022-08-09 05:30:21,23.7667,-98.2167,76.01,85,4,3.94,clear sky
799,Manta,EC,2022-08-09 05:30:07,-0.95,-80.7333,71.38,88,100,6.91,overcast clouds
800,Puerto Madryn,AR,2022-08-09 05:26:38,-42.7692,-65.0385,43.02,74,49,19.37,scattered clouds
801,Mende,FR,2022-08-09 05:30:22,44.6667,3.5,56.84,57,16,3.53,few clouds
802,Khvoynaya,RU,2022-08-09 05:30:23,58.9,34.5333,61.74,69,98,6.22,light rain
803,Krasnoye,UA,2022-08-09 05:30:23,49.9145,24.6134,59.9,92,100,5.68,light rain
804,Visavadar,IN,2022-08-09 05:30:24,21.3833,70.6833,85.39,77,98,10.67,overcast clouds
805,Alghero,IT,2022-08-09 05:30:24,40.5589,8.3181,69.89,100,16,2.3,few clouds
806,Balgazyn,RU,2022-08-09 05:30:25,51.0,95.2,73.65,41,98,6.33,overcast clouds
807,Rodez,FR,2022-08-09 05:30:25,44.5,2.5833,62.91,55,0,0.0,clear sky
808,Aneho,TG,2022-08-09 05:30:25,6.2333,1.6,75.4,89,100,9.28,overcast clouds
809,Macau,MO,2022-08-09 05:30:26,22.2006,113.5461,82.85,89,40,25.32,light intensity shower rain
810,Saint-Jean-De-Maurienne,FR,2022-08-09 05:30:27,45.1667,6.5833,48.24,69,1,3.4,clear sky
811,Homer,US,2022-08-09 05:30:27,59.6425,-151.5483,55.27,81,100,8.01,overcast clouds
812,Esfahan,IR,2022-08-09 05:30:28,32.6572,51.6776,89.24,13,6,5.68,clear sky
813,Alyangula,AU,2022-08-09 05:30:28,-13.8483,136.4192,79.05,58,86,13.44,overcast clouds
814,Mahibadhoo,MV,2022-08-09 05:30:29,3.7833,72.9667,81.97,77,100,13.47,overcast clouds
815,Nisia Floresta,BR,2022-08-09 05:30:29,-6.0911,-35.2086,75.58,92,13,7.29,few clouds
816,Coari,BR,2022-08-09 05:30:29,-4.085,-63.1414,75.9,77,40,0.18,scattered clouds
817,Kibondo,TZ,2022-08-09 05:30:30,-3.5864,30.7203,67.53,35,14,4.29,few clouds
818,Nioro,GM,2022-08-09 05:30:30,13.35,-15.75,75.49,95,83,4.18,broken clouds
819,Ichhawar,IN,2022-08-09 05:30:31,23.0167,77.0167,84.29,69,73,6.71,broken clouds
820,Morant Bay,JM,2022-08-09 05:30:31,17.8815,-76.4093,82.02,83,33,8.37,scattered clouds
821,Hlobyne,UA,2022-08-09 05:30:31,49.3878,33.2596,74.44,59,35,11.16,scattered clouds
822,Darovskoy,RU,2022-08-09 05:31:32,58.77,47.9564,69.66,77,27,3.6,scattered clouds
823,Barra Do Corda,BR,2022-08-09 05:31:32,-5.5,-45.25,70.81,49,6,4.68,clear sky
824,Antofagasta,CL,2022-08-09 05:31:33,-23.65,-70.4,52.88,62,16,5.32,few clouds
825,Brandenburg,DE,2022-08-09 05:31:33,52.4167,12.55,66.9,55,76,7.63,broken clouds
826,Marsabit,KE,2022-08-09 05:31:33,2.3284,37.9899,63.32,59,92,17.65,overcast clouds
827,Aberdeen,GB,2022-08-09 05:30:39,57.1437,-2.0981,63.5,88,100,3.44,overcast clouds
828,Japura,ID,2022-08-09 05:31:34,-0.3167,102.35,93.27,48,61,2.95,broken clouds
829,Batticaloa,LK,2022-08-09 05:31:34,7.7102,81.6924,90.93,46,98,13.27,overcast clouds
830,Yala,TH,2022-08-09 05:31:34,6.3333,101.25,93.22,43,63,3.13,broken clouds
831,Merauke,ID,2022-08-09 05:31:35,-8.4667,140.3333,83.91,65,61,21.3,broken clouds
832,Manokwari,ID,2022-08-09 05:31:35,-0.8667,134.0833,77.43,83,100,2.21,overcast clouds
833,Morgan City,US,2022-08-09 05:31:35,29.6994,-91.2068,77.0,89,67,3.74,broken clouds
834,Mwene-Ditu,CD,2022-08-09 05:31:36,-7.0,23.45,71.69,31,13,4.27,few clouds
835,Searcy,US,2022-08-09 05:31:36,35.2506,-91.7363,73.4,94,0,0.0,clear sky
836,Along,IN,2022-08-09 05:31:37,28.1667,94.7667,95.27,52,87,2.28,overcast clouds
837,Herat,AF,2022-08-09 05:31:37,34.5,62.0,86.2,17,0,28.79,clear sky
838,Nurota,UZ,2022-08-09 05:31:38,40.5614,65.6886,88.9,19,18,10.8,few clouds
839,Suntar,RU,2022-08-09 05:31:38,62.1444,117.6319,67.46,67,99,9.78,light rain
840,Glenwood Springs,US,2022-08-09 05:31:39,39.5505,-107.3248,72.41,35,0,4.61,clear sky
841,Jarinu,BR,2022-08-09 05:31:39,-23.1014,-46.7283,61.18,92,100,3.65,light rain
842,Quesnel,CA,2022-08-09 05:30:04,52.9999,-122.5029,55.9,71,0,2.3,clear sky
843,Eydhafushi,MV,2022-08-09 05:31:40,5.1033,73.0708,81.12,81,99,14.7,overcast clouds
844,Torbat-E Jam,IR,2022-08-09 05:31:40,35.244,60.6225,88.72,16,0,14.5,clear sky
845,Ekhabi,RU,2022-08-09 05:31:41,53.5102,142.9671,66.13,79,73,10.04,broken clouds
846,Ammokhorion,GR,2022-08-09 05:31:41,40.7833,21.4833,76.6,33,20,3.67,few clouds
847,Portobelo,PA,2022-08-09 05:31:42,9.55,-79.65,79.11,88,100,1.9,overcast clouds
848,Iracoubo,GF,2022-08-09 05:31:42,5.4802,-53.2011,76.73,88,89,10.4,overcast clouds
849,Sabana Grande De Boya,DO,2022-08-09 05:31:43,18.945,-69.7933,71.17,97,83,2.89,broken clouds
850,Itupiranga,BR,2022-08-09 05:31:44,-5.1347,-49.3267,80.92,62,10,2.8,clear sky
851,Port Pirie,AU,2022-08-09 05:31:44,-33.1833,138.0167,63.82,36,57,4.68,broken clouds
852,Colares,PT,2022-08-09 05:31:45,38.7992,-9.4469,65.98,78,0,13.0,clear sky
853,Ures,MX,2022-08-09 05:31:45,29.4333,-110.4,75.76,80,89,5.3,overcast clouds
854,Tilichiki,RU,2022-08-09 05:31:46,60.4667,166.1,60.35,74,27,7.4,scattered clouds
855,Kalanguy,RU,2022-08-09 05:31:46,51.0167,116.5167,67.1,44,18,17.07,few clouds
856,San Andres,CO,2022-08-09 05:31:40,12.5847,-81.7006,82.42,89,100,12.59,overcast clouds
857,Xushan,CN,2022-08-09 05:31:47,30.1764,121.2457,96.73,42,72,5.06,broken clouds
858,Goderich,CA,2022-08-09 05:31:47,43.7501,-81.7165,65.91,88,100,10.36,overcast clouds
859,Luwuk,ID,2022-08-09 05:31:48,-0.9516,122.7875,81.32,87,52,6.22,broken clouds
860,Soyo,AO,2022-08-09 05:31:48,-6.1349,12.3689,68.16,91,97,3.78,overcast clouds
861,Meulaboh,ID,2022-08-09 05:31:48,4.1363,96.1285,84.94,63,99,4.76,overcast clouds
862,Atambua,ID,2022-08-09 05:31:49,-9.1061,124.8925,83.73,52,60,2.84,broken clouds
863,Turayf,SA,2022-08-09 05:31:49,31.6725,38.6637,79.05,41,0,16.11,clear sky
864,Belmonte,BR,2022-08-09 05:31:49,-15.8631,-38.8828,69.3,79,64,6.78,broken clouds
865,Tezu,IN,2022-08-09 05:31:50,27.9167,96.1667,92.55,56,99,3.24,overcast clouds
866,Booue,GA,2022-08-09 05:31:50,-0.0921,11.9385,70.61,88,28,1.9,scattered clouds
867,Victor Harbor,AU,2022-08-09 05:31:51,-35.5667,138.6167,65.68,66,33,8.25,scattered clouds
868,Seymchan,RU,2022-08-09 05:32:51,62.8833,152.4333,82.31,37,21,9.95,few clouds
869,Qujing,CN,2022-08-09 05:32:52,25.4833,103.7833,79.29,50,34,3.87,scattered clouds
870,Ahuimanu,US,2022-08-09 05:32:52,21.4447,-157.8378,80.31,74,100,14.97,overcast clouds
871,Rokiskis,LT,2022-08-09 05:32:52,55.9667,25.5833,58.53,82,65,2.66,broken clouds
872,Champerico,GT,2022-08-09 05:32:53,14.3,-91.9167,79.59,81,100,5.53,overcast clouds
873,Aykhal,RU,2022-08-09 05:32:53,66.0,111.5,61.77,51,18,4.74,few clouds
874,Nagato,JP,2022-08-09 05:32:54,34.3833,131.2,87.26,70,92,11.65,overcast clouds
875,Girne,CY,2022-08-09 05:32:54,35.3417,33.3167,81.95,62,0,2.62,clear sky
876,Zhumadian,CN,2022-08-09 05:32:54,32.9794,114.0294,100.17,43,86,6.42,overcast clouds
877,Norton,ZW,2022-08-09 05:32:55,-17.8833,30.7,61.74,33,0,2.28,clear sky
878,Port-Gentil,GA,2022-08-09 05:32:55,-0.7193,8.7815,73.36,83,100,8.05,overcast clouds
879,Pundaguitan,PH,2022-08-09 05:32:55,6.3711,126.1689,81.84,72,94,3.06,overcast clouds
880,Meadow Lake,US,2022-08-09 05:32:56,34.8014,-106.5436,75.2,67,93,4.52,overcast clouds
881,Ambon,ID,2022-08-09 05:32:56,-3.6954,128.1814,78.24,15,75,4.61,moderate rain
882,Srivardhan,IN,2022-08-09 05:32:56,18.0333,73.0167,78.89,88,100,20.96,overcast clouds
883,Fort Nelson,CA,2022-08-09 05:30:19,58.8053,-122.7002,54.99,82,40,2.3,scattered clouds
884,Alekseyevsk,RU,2022-08-09 05:32:57,57.8406,108.3492,63.72,59,94,1.28,overcast clouds
885,La Cruz,MX,2022-08-09 05:32:57,23.9167,-106.9,80.62,83,100,3.83,overcast clouds
886,Cedar City,US,2022-08-09 05:28:05,37.6775,-113.0619,76.17,23,0,5.75,clear sky
887,Syracuse,IT,2022-08-09 05:32:58,37.0881,15.2792,76.32,72,0,8.68,clear sky
888,Alice Town,BS,2022-08-09 05:32:58,25.7167,-79.3,83.7,75,10,15.9,clear sky
889,Molteno,ZA,2022-08-09 05:32:59,-31.3968,26.3625,44.65,83,57,4.81,broken clouds
890,Dzhebariki-Khaya,RU,2022-08-09 05:33:00,62.2167,135.8,66.52,65,100,4.36,overcast clouds
891,Uusikaupunki,FI,2022-08-09 05:33:00,60.8004,21.4084,61.18,58,28,0.74,scattered clouds
892,Kapit,MY,2022-08-09 05:33:00,2.0167,112.9333,93.29,51,90,2.68,overcast clouds
893,Khani,GE,2022-08-09 05:33:01,41.9563,42.9566,71.17,48,0,4.32,clear sky
894,Hohhot,CN,2022-08-09 05:33:01,40.8106,111.6522,82.69,54,40,8.95,scattered clouds
895,Dudinka,RU,2022-08-09 05:33:01,69.4058,86.1778,65.62,82,73,7.58,light rain
896,Nago,JP,2022-08-09 05:33:02,26.5881,127.9761,88.23,70,55,8.61,broken clouds
897,Sitio Novo Do Tocantins,BR,2022-08-09 05:33:02,-5.5183,-47.4611,71.53,64,0,0.0,clear sky
898,Tongzi,CN,2022-08-09 05:33:03,28.7829,105.0877,98.37,48,99,0.69,overcast clouds
899,Tulun,RU,2022-08-09 05:33:03,54.5611,100.5792,72.68,47,99,4.34,overcast clouds
900,Tonantins,BR,2022-08-09 05:33:03,-2.8731,-67.8022,71.58,96,87,0.92,overcast clouds
901,Algiers,DZ,2022-08-09 05:33:04,36.7525,3.042,67.82,83,20,1.14,few clouds
902,Campobasso,IT,2022-08-09 05:33:04,41.6333,14.5833,71.94,71,40,3.18,scattered clouds
903,Bow Island,CA,2022-08-09 05:30:03,49.8668,-111.3684,72.66,49,1,16.11,clear sky
904,Yarmouth,US,2022-08-09 05:33:05,41.7057,-70.2286,79.27,89,75,14.97,broken clouds
905,Aguimes,ES,2022-08-09 05:33:05,27.9054,-15.4461,68.63,78,75,21.85,broken clouds
906,Bogorodskoye,RU,2022-08-09 05:33:05,56.55,37.8833,60.4,78,100,7.18,overcast clouds
907,Werda,BW,2022-08-09 05:33:06,-25.2667,23.2833,51.28,48,3,7.16,clear sky
908,Fairmont,US,2022-08-09 05:33:06,39.4851,-80.1426,78.17,88,12,4.38,few clouds
909,Yar-Sale,RU,2022-08-09 05:33:07,66.8333,70.8333,60.76,59,95,6.82,overcast clouds
910,Takoradi,GH,2022-08-09 05:33:07,4.8845,-1.7554,72.14,88,99,6.89,overcast clouds
911,Lieksa,FI,2022-08-09 05:33:07,63.3167,30.0167,61.05,61,55,1.97,broken clouds
912,Tomatlan,MX,2022-08-09 05:33:08,19.9333,-105.25,76.03,96,100,3.56,overcast clouds
913,Djambala,CG,2022-08-09 05:33:08,-2.5447,14.7533,67.8,76,37,6.46,scattered clouds
914,Marawi,PH,2022-08-09 05:33:09,7.9986,124.2928,79.61,70,71,6.76,light rain
915,Klyuchevskiy,RU,2022-08-09 05:33:09,53.5317,119.4519,55.49,66,94,11.05,overcast clouds
916,Slave Lake,CA,2022-08-09 05:33:09,55.2834,-114.769,62.58,63,0,4.61,clear sky
917,Yei,SS,2022-08-09 05:34:10,4.095,30.6779,72.21,85,71,0.54,broken clouds
918,Cervo,ES,2022-08-09 05:34:10,43.6702,-7.4101,65.71,93,44,6.26,scattered clouds
919,Taungdwingyi,MM,2022-08-09 05:34:11,20.0167,95.55,75.47,93,100,8.32,overcast clouds
920,Kasongo-Lunda,CD,2022-08-09 05:34:11,-6.4667,16.8167,69.3,38,11,0.92,few clouds
921,Rio Gallegos,AR,2022-08-09 05:34:12,-51.6226,-69.2181,39.25,65,0,11.5,clear sky
922,Milkovo,RU,2022-08-09 05:34:12,54.7167,158.6167,74.77,37,92,8.25,overcast clouds
923,Montpellier,FR,2022-08-09 05:34:06,43.6109,3.8772,73.92,63,0,5.75,clear sky
924,Yumen,CN,2022-08-09 05:34:13,40.2833,97.2,80.31,43,86,17.02,overcast clouds
925,Stornoway,GB,2022-08-09 05:34:13,58.2093,-6.3865,58.96,95,75,18.41,light rain
926,Uyuni,BO,2022-08-09 05:34:14,-20.4597,-66.825,29.71,18,0,12.15,clear sky
927,Izumo,JP,2022-08-09 05:30:35,35.3667,132.7667,93.15,55,75,20.71,broken clouds
928,Akyab,MM,2022-08-09 05:34:15,20.15,92.9,79.5,88,100,18.57,moderate rain
929,Great Yarmouth,GB,2022-08-09 05:34:15,52.6083,1.7305,59.41,79,4,4.99,clear sky
930,Neepawa,CA,2022-08-09 05:34:16,50.2289,-99.4664,68.4,57,0,10.13,clear sky
931,Ufimskiy,RU,2022-08-09 05:34:16,56.7084,58.0517,76.69,63,63,1.23,broken clouds
932,Auki,SB,2022-08-09 05:34:16,-8.7676,160.7034,82.85,72,56,1.32,broken clouds
933,Frumosu,RO,2022-08-09 05:34:17,47.6167,25.65,63.59,99,100,2.42,overcast clouds
934,Chadan,RU,2022-08-09 05:34:17,51.2833,91.5833,80.67,29,22,5.53,few clouds
935,Amapa,BR,2022-08-09 05:34:18,1.0,-52.0,69.12,99,90,1.1,overcast clouds
936,Pontes E Lacerda,BR,2022-08-09 05:34:18,-15.2261,-59.3353,69.3,96,85,4.36,overcast clouds
937,Tadine,NC,2022-08-09 05:34:18,-21.55,167.8833,68.92,67,99,15.35,overcast clouds
938,Barra Da Estiva,BR,2022-08-09 05:34:19,-13.6261,-41.3269,57.92,61,49,4.94,scattered clouds
939,Saint-Pierre,RE,2022-08-09 05:34:19,-21.3393,55.4781,74.91,60,0,16.11,clear sky
940,Gombe,NG,2022-08-09 05:34:20,10.2897,11.1673,71.82,94,78,5.95,broken clouds
941,Boca Do Acre,BR,2022-08-09 05:34:20,-8.7522,-67.3978,71.76,94,47,1.03,scattered clouds
942,Eureka,US,2022-08-09 05:34:21,40.8021,-124.1637,60.67,89,6,2.75,clear sky
943,Luganville,VU,2022-08-09 05:34:21,-15.5333,167.1667,78.71,84,41,2.64,scattered clouds
944,Montoro,ES,2022-08-09 05:34:22,38.0241,-4.3834,74.98,54,3,1.34,clear sky
945,Birjand,IR,2022-08-09 05:34:22,32.8663,59.2211,86.47,17,0,16.11,clear sky
946,Umm Lajj,SA,2022-08-09 05:34:23,25.0213,37.2685,88.99,67,65,10.56,broken clouds
947,Bollnas,SE,2022-08-09 05:34:23,61.3482,16.3946,62.96,57,31,2.37,scattered clouds
948,Omsukchan,RU,2022-08-09 05:34:24,62.5333,155.8,72.09,47,86,9.84,overcast clouds
949,Cabedelo,BR,2022-08-09 05:34:24,-6.9811,-34.8339,72.27,82,16,10.69,few clouds
950,Rio Tercero,AR,2022-08-09 05:34:25,-32.173,-64.1141,44.8,87,100,6.64,overcast clouds
951,Primorsk,UA,2022-08-09 05:34:25,46.7348,36.3443,85.48,34,0,12.39,clear sky
952,Manacapuru,BR,2022-08-09 05:34:25,-3.2997,-60.6206,74.84,85,94,1.39,overcast clouds
953,Trat,TH,2022-08-09 05:34:26,12.5,102.5,82.6,91,99,2.62,overcast clouds
954,Erenhot,CN,2022-08-09 05:34:26,43.6475,111.9767,82.47,30,0,3.47,clear sky
955,Petropavlovsk-Kamchatskiy,RU,2022-08-09 05:34:27,53.0452,158.6483,57.79,88,75,13.42,broken clouds
956,Lethem,GY,2022-08-09 05:34:27,3.3803,-59.7968,77.86,74,80,5.17,broken clouds
957,Impfondo,CG,2022-08-09 05:34:28,1.6381,18.0667,75.45,78,76,1.99,broken clouds
958,Tucuman,AR,2022-08-09 05:34:28,-26.8241,-65.2226,50.0,81,100,5.75,overcast clouds
959,Wajima,JP,2022-08-09 05:34:28,37.4,136.9,86.68,74,75,19.57,broken clouds
960,Peddapalli,IN,2022-08-09 05:34:29,18.6167,79.3667,73.35,96,100,15.08,overcast clouds
961,Baturaja,ID,2022-08-09 05:34:29,-4.1333,104.1667,90.64,46,2,4.85,clear sky
962,Ketchikan,US,2022-08-09 05:33:12,55.3422,-131.6461,63.07,59,0,6.91,clear sky
963,Santarem,BR,2022-08-09 05:34:30,-2.4431,-54.7083,75.33,100,0,2.3,clear sky
964,Okitipupa,NG,2022-08-09 05:34:30,6.5047,4.7839,72.36,94,100,2.57,overcast clouds
965,Yiyang,CN,2022-08-09 05:34:33,28.5892,112.3283,103.46,32,29,8.88,scattered clouds
966,Zhangye,CN,2022-08-09 05:35:31,38.9342,100.4517,82.58,46,93,4.03,overcast clouds
967,Kamaishi,JP,2022-08-09 05:35:32,39.2667,141.8833,83.05,72,99,10.04,moderate rain
968,Douglas,US,2022-08-09 05:35:32,41.3,-96.167,67.39,84,0,4.61,clear sky
969,Belinskiy,RU,2022-08-09 05:35:33,52.9647,43.4165,79.79,40,3,5.21,clear sky
970,Qaqortoq,GL,2022-08-09 05:35:33,60.7167,-46.0333,41.5,90,76,6.35,broken clouds
971,Knysna,ZA,2022-08-09 05:35:33,-34.0363,23.0471,59.13,72,54,6.4,broken clouds
972,Beira,MZ,2022-08-09 05:35:34,-19.8436,34.8389,62.69,94,0,3.44,mist
973,Mogadishu,SO,2022-08-09 05:35:35,2.0371,45.3438,78.67,78,75,11.5,broken clouds
974,Gueugnon,FR,2022-08-09 05:35:35,46.6036,4.0629,56.17,76,0,0.89,clear sky
975,Kapoeta,SS,2022-08-09 05:35:36,4.7717,33.5903,76.84,71,92,2.01,light rain
976,Bobrov,RU,2022-08-09 05:35:36,51.0961,40.0333,79.2,36,22,3.13,few clouds
977,Obuasi,GH,2022-08-09 05:35:37,6.206,-1.6619,69.35,94,100,2.55,overcast clouds
978,Kortkeros,RU,2022-08-09 05:35:37,61.8106,51.5806,62.6,41,84,5.01,broken clouds
979,Jacareacanga,BR,2022-08-09 05:35:38,-6.2222,-57.7528,74.98,72,85,1.61,overcast clouds
980,Baoding,CN,2022-08-09 05:35:39,38.8511,115.4903,65.73,96,100,2.1,overcast clouds
981,Dubai,AE,2022-08-09 05:34:15,25.2582,55.3047,106.09,17,0,2.3,clear sky
982,Sidney,AU,2022-08-09 05:35:32,-33.8679,151.2073,60.22,65,99,4.0,overcast clouds
983,Havre,FR,2022-08-09 05:35:39,49.5833,0.3333,58.77,88,0,8.05,clear sky
984,Zhanaozen,KZ,2022-08-09 05:35:40,43.3,52.8,84.07,25,95,5.7,overcast clouds
985,Valenca Do Piaui,BR,2022-08-09 05:35:40,-6.4075,-41.7456,69.03,58,6,5.28,clear sky
986,Huilong,CN,2022-08-09 05:35:41,31.8111,121.655,91.53,61,72,14.92,broken clouds
987,Manjacaze,MZ,2022-08-09 05:35:41,-24.7117,33.8828,66.49,71,28,5.68,scattered clouds
988,Sulangan,PH,2022-08-09 05:35:41,11.1373,123.7228,83.34,70,74,4.36,broken clouds
989,Shache,CN,2022-08-09 05:35:42,38.4167,77.2406,90.14,28,71,9.04,broken clouds
990,Jiehu,CN,2022-08-09 05:35:42,35.5428,118.455,88.02,77,96,5.48,moderate rain
991,Ocala,US,2022-08-09 05:30:53,29.1872,-82.1401,77.0,73,0,3.44,clear sky
992,Barreirinhas,BR,2022-08-09 05:35:43,-2.7469,-42.8264,76.91,81,36,7.74,scattered clouds
993,Oxford,GB,2022-08-09 05:35:18,51.7522,-1.256,57.78,93,0,2.3,clear sky
994,Alugan,PH,2022-08-09 05:35:43,12.2188,125.4808,85.26,69,63,4.92,moderate rain
995,Chabahar,IR,2022-08-09 05:35:44,25.2919,60.643,84.54,73,100,6.44,overcast clouds
996,Bayir,TR,2022-08-09 05:35:44,37.2687,28.2167,72.12,52,2,3.56,clear sky
997,Amga,RU,2022-08-09 05:35:45,60.8953,131.9608,58.96,72,100,8.88,overcast clouds
998,Mahon,ES,2022-08-09 05:35:45,39.8885,4.2658,75.76,88,0,8.05,clear sky
999,Sheridan,US,2022-08-09 05:35:45,44.8333,-106.9173,75.31,55,0,5.75,clear sky
1000,Tshikapa,CD,2022-08-09 05:35:46,-6.4167,20.8,74.46,29,0,1.54,clear sky
1001,Yuzhno-Kurilsk,RU,2022-08-09 05:35:46,44.0306,145.8556,67.84,99,100,7.27,moderate rain
1002,Mbanza-Ngungu,CD,2022-08-09 05:35:47,-5.25,14.8667,63.64,87,36,7.05,scattered clouds
1003,Ambanja,MG,2022-08-09 05:35:48,-13.6833,48.45,76.93,50,25,1.12,scattered clouds
1004,Farias Brito,BR,2022-08-09 05:35:48,-6.9306,-39.5656,72.28,73,6,3.58,clear sky
1005,Jinxiang,CN,2022-08-09 05:35:49,27.4327,120.6062,87.76,67,12,9.66,few clouds
1006,Vallenar,CL,2022-08-09 05:35:49,-28.5708,-70.7581,60.28,26,0,3.31,clear sky
1007,Sokolo,ML,2022-08-09 05:35:50,14.7328,-6.1219,77.23,73,100,7.9,overcast clouds
1008,Ilhabela,BR,2022-08-09 05:35:50,-23.7781,-45.3581,66.85,90,100,3.98,overcast clouds
1009,Yabrud,SY,2022-08-09 05:35:51,33.9674,36.6574,76.12,29,0,2.98,clear sky
1010,Cabinda,AO,2022-08-09 05:35:51,-5.55,12.2,69.01,90,96,3.2,overcast clouds
1011,Matara,LK,2022-08-09 05:36:52,5.9485,80.5353,84.16,67,84,13.27,broken clouds
1012,Shetpe,KZ,2022-08-09 05:36:52,44.1667,52.1167,84.07,34,61,6.38,broken clouds
1013,Mattawa,US,2022-08-09 05:36:53,46.7379,-119.9028,82.02,22,45,7.31,scattered clouds
1014,Gazli,UZ,2022-08-09 05:33:21,40.1333,63.45,92.37,14,35,4.25,scattered clouds
1015,Salinas,US,2022-08-09 05:35:32,36.6777,-121.6555,67.01,76,0,10.36,clear sky
1016,Talaya,RU,2022-08-09 05:36:53,61.3833,152.75,79.83,26,19,9.24,few clouds
1017,Gao,ML,2022-08-09 05:36:54,16.6362,1.637,83.55,49,48,6.8,scattered clouds
1018,Nyanza,RW,2022-08-09 05:36:54,-2.3519,29.7509,63.72,45,4,2.77,clear sky
1019,Sicuani,PE,2022-08-09 05:36:54,-14.2694,-71.2261,40.21,93,38,2.82,scattered clouds
1020,Skelleftea,SE,2022-08-09 05:36:03,64.7507,20.9528,55.76,82,100,4.61,overcast clouds
1021,Jacqueville,CI,2022-08-09 05:36:55,5.2052,-4.4146,75.16,81,97,9.53,overcast clouds
1022,Aparecida Do Taboado,BR,2022-08-09 05:36:56,-20.0867,-51.0936,67.69,89,100,4.7,light rain
1023,Acarau,BR,2022-08-09 05:36:56,-2.8856,-40.12,74.95,90,2,13.15,clear sky
1024,Yerofey Pavlovich,RU,2022-08-09 05:36:57,53.9667,121.9667,52.38,91,100,12.75,light rain
1025,Riviere-Au-Renard,CA,2022-08-09 05:36:57,48.9957,-64.3971,57.49,82,100,4.68,moderate rain
1026,Aranos,NA,2022-08-09 05:36:58,-24.1333,19.1167,51.08,30,6,8.84,clear sky
1027,Wamba,NG,2022-08-09 05:36:58,8.9333,8.6,71.4,96,99,1.83,overcast clouds
1028,Petukhovo,RU,2022-08-09 05:36:58,55.0692,67.9019,73.45,49,62,11.63,broken clouds
1029,Troitsko-Pechorsk,RU,2022-08-09 05:36:59,62.7084,56.1964,70.77,42,18,5.7,few clouds
1030,Bud,US,2022-08-09 05:36:59,39.447,-86.1758,75.81,97,2,2.95,moderate rain
1031,Mormugao,IN,2022-08-09 05:37:00,15.4,73.8,78.06,94,100,13.8,mist
1032,Aksum,ET,2022-08-09 05:37:00,14.1245,38.7244,61.25,81,100,2.15,overcast clouds
1033,Tiarei,PF,2022-08-09 05:37:00,-17.5333,-149.3333,75.22,64,44,10.67,scattered clouds
1034,Svetlogorsk,BY,2022-08-09 05:37:01,52.6333,29.7333,66.43,59,79,6.71,broken clouds
1035,Tarauaca,BR,2022-08-09 05:37:01,-8.1614,-70.7656,72.5,94,78,0.96,broken clouds
1036,Bahia Blanca,AR,2022-08-09 05:37:02,-38.7196,-62.2724,40.44,77,7,5.1,clear sky
1037,Anori,BR,2022-08-09 05:37:02,-3.7728,-61.6442,72.19,93,69,1.77,broken clouds
1038,Mikkeli,FI,2022-08-09 05:37:03,61.6886,27.2723,61.14,72,0,0.0,clear sky
1039,Mgandu,TZ,2022-08-09 05:37:03,-5.95,34.1333,62.83,52,7,9.95,clear sky
1040,Nouadhibou,MR,2022-08-09 05:37:03,20.931,-17.0347,75.18,88,36,8.05,scattered clouds
1041,Krasnoyarskiy,RU,2022-08-09 05:37:04,51.965,59.8967,75.99,52,33,14.2,scattered clouds
1042,Prince Rupert,CA,2022-08-09 05:37:04,54.3161,-130.3201,62.29,77,0,12.66,clear sky
1043,Oistins,BB,2022-08-09 05:33:38,13.0667,-59.5333,80.69,89,75,17.27,broken clouds
1044,Balaguer,ES,2022-08-09 05:37:05,41.7912,0.8109,76.68,60,6,4.32,clear sky
1045,Teknaf,BD,2022-08-09 05:37:05,20.8624,92.3058,79.45,89,100,18.77,light rain
1046,Hong Gai,VN,2022-08-09 05:37:06,20.956,107.0946,89.51,67,100,3.31,overcast clouds
1047,Klyuchi,RU,2022-08-09 05:37:06,52.2667,79.1667,82.4,33,99,11.65,overcast clouds
1048,Key West,US,2022-08-09 05:33:41,24.5557,-81.7826,87.8,75,20,10.36,few clouds
1049,Quatre Cocos,MU,2022-08-09 05:37:07,-20.2078,57.7625,73.51,70,39,16.33,scattered clouds
1050,Kumburgaz,TR,2022-08-09 05:37:07,41.0211,28.4772,82.31,54,0,13.6,clear sky
1051,Herrin,US,2022-08-09 05:37:08,37.8031,-89.0276,75.0,92,0,6.91,clear sky
1052,Jhang,PK,2022-08-09 05:37:10,33.6748,72.6963,91.62,62,27,2.48,scattered clouds
1053,Kangaba,ML,2022-08-09 05:37:10,11.9333,-8.4167,70.63,95,100,4.5,overcast clouds
