City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1803,Seydi,TM,93.63,scattered clouds,39.4816,62.9137,Seydi oteli
1804,Calatayud,ES,73.38,clear sky,41.3535,-1.6432,Globales Castillo de Ayud
1805,Piacabucu,BR,73.31,broken clouds,-10.4056,-36.4344,Piaçabuçu News
1813,Ambilobe,MG,80.35,broken clouds,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
1815,Portoferraio,IT,82.09,few clouds,42.8115,10.3146,Hotel Villa Ombrosa
1816,Kailua,US,80.02,scattered clouds,21.4022,-157.7394,Sheffield House Bed & Breakfast
1818,Surt,LY,81.73,clear sky,31.2089,16.5887,الهادي ابوشعاله سرت
1819,Malpe,IN,81.7,overcast clouds,13.35,74.7167,Hotel Sri Krishna Residency
1826,Malkara,TR,78.71,clear sky,40.89,26.9011,Ütğm Korel Lojmanı
1827,Dhidhdhoo,MV,81.09,overcast clouds,6.8833,73.1,Dhidhoo beach
1831,Alamos,MX,76.6,broken clouds,27.0167,-108.9333,Luz del Sol
1832,Kaohsiung,TW,89.55,broken clouds,22.6163,120.3133,御宿商旅-中山館
1834,George Town,MY,89.55,few clouds,5.4112,100.3354,Cititel Penang
1837,Kalaleh,IR,79.16,overcast clouds,37.3807,55.4916,کلاله
1838,Soe,ID,81.19,scattered clouds,-9.8607,124.284,Dena Hotel
1840,Urucara,BR,72.95,broken clouds,-2.5364,-57.76,Pousada Maria Bonita
1841,Zhengjiatun,CN,81.01,clear sky,43.5064,123.5064,Siping Hexiang Hotel
1843,Luxor,EG,93.94,clear sky,25.6989,32.6421,Iberotel Luxor
1845,Banepa,NP,82.72,few clouds,27.6298,85.5214,Dhulikhel Lodge Resort
1846,Lixourion,GR,84.99,clear sky,38.2019,20.4314,Hotel Summery
1847,Pueblo,US,70.57,scattered clouds,38.2545,-104.6091,Courtyard by Marriott Pueblo Downtown
1851,Lagunas,PE,71.96,scattered clouds,-5.2269,-75.6753,Hospedaje Eco
1852,Linxia,CN,83.93,broken clouds,35.6003,103.2064,GreenTree Inn Linxia Autonomous Prefecture Linxia Oxford River Avenue Express Hotel
1853,Diffa,NE,75.7,broken clouds,13.3154,12.6113,ProDAF/Diffa
1854,Denpasar,ID,80.26,broken clouds,-8.65,115.2167,OYO 3156 Hotel Warta 2
1855,Makasar,ID,89.65,few clouds,-5.14,119.4221,Aryaduta Makassar
1858,Hirado,JP,84.13,overcast clouds,33.3597,129.5531,Samson Hotel
1859,Alihe,CN,70.02,overcast clouds,50.5667,123.7167,Alihe Forestry Hotel
1861,Mikhaylovskoye,RU,83.66,overcast clouds,51.8239,79.7172,"Terem"""
1862,Tibiri,NE,79.93,overcast clouds,13.5627,7.0485,FADA GAO FA TIBIRI
1864,Yelan-Koleno,RU,81.57,scattered clouds,51.1523,41.2306,Gostinitsa Transamiak
1867,Solhan,TR,80.98,clear sky,38.9634,41.0293,Solhan Ogretmenevi
1868,Rawatbhata,IN,90.99,broken clouds,24.9333,75.5833,Bhainsrorgarh Fort Hotel
1869,Divnogorsk,RU,75.74,scattered clouds,55.9594,92.3619,Дивный
1870,Kpandu,GH,71.33,overcast clouds,6.9954,0.2931,Emo House
1873,Blythe,US,90.03,clear sky,33.6103,-114.5964,Rodeway Inn & Suites
1874,Manadhoo,MV,81.09,overcast clouds,5.7667,73.3833,Bon Abri maldives
1876,Iberia,US,78.96,broken clouds,29.9502,-91.7507,back to back rv park
1878,Progreso,MX,75.11,few clouds,21.2833,-89.6667,Playa Linda Hotel
1881,Wiwili,NI,70.88,overcast clouds,13.6268,-85.8254,Hostal Gladys
1882,Barra,BR,71.82,few clouds,-11.0894,-43.1417,Pousada Bahia
1886,Manzil Salim,TN,75.81,clear sky,35.8567,8.4765,mohamed ben khlil omri
1887,Pilna,RU,76.69,scattered clouds,55.5539,45.9219,Gostinnyy Dom
1888,Tsimlyansk,RU,84.85,clear sky,47.6461,42.1019,Baza Otdykha Chaika
1890,Obihiro,JP,74.7,overcast clouds,42.9172,143.2044,Tokachi Gardens Hotel
1891,Dzilam Gonzalez,MX,75.45,scattered clouds,21.2833,-88.9333,posadas
1897,Xining,CN,79.81,overcast clouds,36.6167,101.7667,Super Leisure Hotel
1898,Melfi,IT,70.65,overcast clouds,40.9965,15.6514,HOTEL TERME DI RAPOLLA
1899,Rach Gia,VN,78.03,overcast clouds,10.0167,105.0833,Nhà Hàng Hòa Giang
1902,Corn Island,NI,80.8,overcast clouds,12.1694,-83.0418,Big Fish Guest House
1903,Pyinmana,MM,75.42,light rain,19.7333,96.2167,Anh Mai Daung
1905,Kizukuri,JP,75.11,moderate rain,40.8061,140.3861,Kashiwa Roman-sō
1907,Ostrogozhsk,RU,78.19,broken clouds,50.8664,39.0756,Zamok
1910,Nizip,TR,84.33,clear sky,37.0097,37.7942,gümüş apart
1913,Tooele,US,73.09,clear sky,40.5308,-112.2983,"Holiday Inn Express & Suites Tooele, an IHG Hotel"
1917,Moussoro,TD,80.4,overcast clouds,13.6408,16.4901,Pharmacie alnadja Moussoro
1919,Ruwi,OM,94.69,overcast clouds,23.5996,58.5507,Al Falaj Hotel
1922,Devils Lake,US,71.94,clear sky,48.1128,-98.8651,"Holiday Inn Express Devils Lake, an IHG Hotel"
1923,Gainesville,US,73.24,clear sky,29.6516,-82.3248,Stayable Select
1927,Piney Green,US,81.91,clear sky,34.716,-77.3202,Holiday City MHC
1928,Ust-Koksa,RU,76.08,overcast clouds,50.2696,85.6108,Uymonskaya Dolina
1930,Constancia,MX,80.08,broken clouds,24.2231,-107.1869,Mi casa
1937,Kisangani,CD,76.44,broken clouds,0.5167,25.2,Grand Ramela Hotel
1938,Monte Alegre,BR,75.74,overcast clouds,-2.0078,-54.0692,Hotel Shekinah
1939,Viransehir,TR,85.28,clear sky,37.2353,39.7631,Viranşehir Öğretmenevi
1942,Surskoye,RU,78.4,overcast clouds,54.4821,46.7214,Sura
1943,Pedasi,PA,77.07,overcast clouds,7.5333,-80.0333,Hotel Casa de Campo Pedasí
1945,Wilmington,US,81.86,clear sky,34.2257,-77.9447,"Hotel Ballast Wilmington, Tapestry Collection by Hilton"
1949,Yangcun,CN,71.58,overcast clouds,39.3639,117.0603,Hanting Express Tianjin Wuqing Jingjin Road
1950,Misratah,LY,82.06,clear sky,32.3754,15.0925,Almasa Hotel
1951,Mumford,GH,72.16,overcast clouds,5.2618,-0.759,Spanish Villa
1952,Bandrele,YT,78.55,overcast clouds,-12.9067,45.1914,Les Baobabs
1957,La Asuncion,VE,78.39,few clouds,11.0333,-63.8628,Colinas de Matasiete
1958,Callaguip,PH,81.77,overcast clouds,18.0714,120.4867,Pangil Beach Resort
1959,Mandla,IN,84.49,broken clouds,22.6,80.3833,Bison Resort
1961,Zasechnoye,RU,81.01,scattered clouds,53.1092,45.0764,Volkov
1962,Curup,ID,78.58,scattered clouds,-3.4667,102.5333,Ayi The Costel
1963,Nuevo Progreso,MX,75.88,clear sky,23.1667,-97.95,Balneario Rio el Paraiso
1964,Miyako,JP,83.34,moderate rain,39.6367,141.9525,Hotel Route Inn Miyako
1968,Gibsons,CA,73.53,clear sky,49.3997,-123.5027,Cedars Inn Hotel & Convention Center
1971,Bibai,JP,83.35,broken clouds,43.3247,141.8586,サトウ下宿
1972,Nenjiang,CN,72.46,broken clouds,49.1833,125.2167,Nenjiang Apartment
1973,Catazaja,MX,73.76,overcast clouds,17.725,-92.0167,BNB CHIAPAS
1978,Kananga,CD,74.53,clear sky,-5.8958,22.4178,Guest House Wood Land
1979,Itaueira,BR,70.9,few clouds,-7.6033,-43.0256,Pousada e Restaurante Cheiro e Sabor
1980,Fredonia,US,76.82,overcast clouds,42.4401,-79.3317,Best Western Dunkirk & Fredonia Inn
1982,Khazar,RU,81.45,clear sky,41.9974,48.3332,Hotel Moryana
1988,Pamanukan,ID,89.62,clear sky,-6.2842,107.8106,Paris Day Hotel Pamanukan
1989,Susanville,US,71.44,clear sky,40.4163,-120.653,Comfort Inn & Suites
1990,Southbridge,US,79.27,overcast clouds,42.0751,-72.0334,Southbridge Hotel & Conference Center
1992,Tondano,ID,82.49,broken clouds,1.3038,124.9112,Villa Bella
1994,Pula,HR,76.57,clear sky,44.8683,13.8481,Park Plaza Histria Pula
1996,Bossangoa,CF,70.79,broken clouds,6.4926,17.4552,LA PERLE DE BOSTON
1998,Ilam,NP,80.49,broken clouds,26.9167,87.9167,चियाबारी कटेज
